brand_name_rx_count,gender,generic_rx_count,region,settlement_type,specialty,years_practicing
516,M,3949,West,non-urban,Cardiovascular Disease,7
1660,M,705,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
3298,M,3948,South,non-urban,"Endocrinology, Diabetes & Metabolism",6
543,M,834,Midwest,urban,Infectious Disease,8
769,F,3501,West,non-urban,Rheumatology,7
758,M,3795,West,non-urban,Cardiovascular Disease,7
389,F,1623,West,non-urban,Family,6
666,M,4460,Midwest,urban,Cardiovascular Disease,7
704,M,1971,Midwest,non-urban,Neurology,7
591,M,5105,South,non-urban,Cardiovascular Disease,7
843,F,1178,Northeast,non-urban,Infectious Disease,7
1180,M,6393,South,urban,Family,4
1978,M,3227,Northeast,non-urban,Cardiovascular Disease,8
2136,M,4262,West,urban,"Endocrinology, Diabetes & Metabolism",8
1407,M,5689,South,urban,Cardiovascular Disease,8
1219,M,7379,Midwest,urban,Cardiovascular Disease,8
598,F,9794,South,non-urban,Psychiatry,7
955,F,5236,South,urban,Family,7
260,M,914,South,urban,Medical,1
584,M,4437,West,urban,Family,6
145,F,1598,South,non-urban,Medical,8
914,M,5239,South,non-urban,Nephrology,8
1169,M,4780,Northeast,non-urban,Cardiovascular Disease,7
484,M,2428,Northeast,non-urban,Cardiovascular Disease,7
730,M,1737,West,urban,Nephrology,7
974,M,5488,South,urban,Psychiatry,7
1714,F,8688,South,urban,Family,7
2163,M,2354,South,non-urban,"Endocrinology, Diabetes & Metabolism",8
2166,M,2533,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
344,M,2374,South,urban,Nephrology,8
481,M,3203,Northeast,non-urban,Gastroenterology,8
1307,M,3524,Northeast,non-urban,Neurology,7
285,F,3206,West,non-urban,Family,7
234,F,2325,West,non-urban,Family,7
641,M,2516,Midwest,urban,Neurology,7
340,F,4042,South,urban,Family,7
1184,M,9273,Northeast,non-urban,Psychiatry,7
822,M,5122,South,non-urban,Gastroenterology,7
676,M,4065,South,non-urban,Psychiatry,7
5577,M,14799,West,non-urban,Rheumatology,7
4027,M,4132,South,urban,"Endocrinology, Diabetes & Metabolism",7
450,M,1692,South,non-urban,Nephrology,7
537,F,2138,South,non-urban,Family,1
326,M,1798,Midwest,non-urban,Nephrology,7
529,M,3415,Northeast,non-urban,Cardiovascular Disease,7
1291,M,4082,South,urban,Interventional Cardiology,8
1751,M,6687,Northeast,urban,Nephrology,7
553,M,2707,West,urban,Psychiatry,7
1366,F,1318,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
500,F,2067,Midwest,urban,Psychiatry,6
564,F,2750,South,urban,Family,5
1388,M,5412,Northeast,non-urban,Cardiovascular Disease,8
493,F,2582,Northeast,non-urban,Geriatric Medicine,7
945,M,3343,South,non-urban,Infectious Disease,7
616,M,3067,South,urban,Cardiovascular Disease,7
270,M,2056,South,urban,Family,7
513,F,2847,Midwest,non-urban,Family,8
421,M,1469,Northeast,non-urban,Infectious Disease,7
275,F,2234,South,urban,Family,4
1673,M,6947,West,urban,Geriatric Medicine,7
1357,F,5983,West,non-urban,Adult Medicine,8
1321,F,10983,South,urban,Cardiovascular Disease,7
1289,M,10784,South,urban,Family,7
1841,F,11559,West,urban,Geriatric Medicine,7
1134,F,6960,Midwest,non-urban,Geriatric Medicine,7
1131,M,5876,South,urban,Child & Adolescent Psychiatry,6
1304,M,5309,South,urban,Cardiovascular Disease,8
540,M,3261,Northeast,non-urban,Cardiovascular Disease,7
225,M,1615,West,non-urban,Medical,1
676,F,1533,South,non-urban,Nephrology,7
774,M,3647,Midwest,non-urban,Rheumatology,7
10872,M,35617,South,non-urban,Adult Medicine,7
855,M,6250,South,non-urban,Cardiovascular Disease,7
459,F,3895,West,urban,Family,7
178,F,1578,Northeast,non-urban,Medical,5
260,M,1284,Northeast,non-urban,Nephrology,7
291,M,2442,South,non-urban,Medical,7
1157,M,1181,South,urban,Pulmonary Disease,7
243,M,2596,Midwest,urban,Psychiatry,7
334,F,1474,South,non-urban,Adult Health,1
1152,M,4770,South,urban,Cardiovascular Disease,7
445,M,4015,Midwest,urban,Cardiovascular Disease,7
918,M,5937,South,urban,Cardiovascular Disease,7
538,M,5598,South,non-urban,Cardiovascular Disease,7
1794,F,5561,Midwest,non-urban,Psychiatry,6
1117,M,12368,South,urban,Pain Medicine,8
339,M,1725,South,non-urban,Rheumatology,8
724,F,5510,Midwest,non-urban,Psych/Mental Health,3
622,M,2812,Northeast,non-urban,Cardiovascular Disease,7
378,M,2627,Midwest,urban,Medical,7
431,M,4017,South,urban,Nephrology,7
3716,F,15910,Northeast,non-urban,Geriatric Medicine,8
496,F,3181,West,non-urban,Neurology,7
746,M,5361,South,non-urban,Nephrology,7
767,F,6158,South,urban,Family,8
281,M,3413,Midwest,non-urban,Psychiatry,7
158,F,1377,West,non-urban,Adult Health,5
233,F,1852,Midwest,non-urban,Gerontology,7
1041,M,3581,Northeast,non-urban,Cardiovascular Disease,7
1402,M,8289,South,urban,Rheumatology,7
836,M,4713,South,non-urban,Family,6
331,F,1767,Northeast,urban,Adult Health,6
729,M,3482,Northeast,non-urban,Cardiovascular Disease,7
511,M,2820,South,urban,Interventional Cardiology,8
1342,M,2419,South,urban,Cardiovascular Disease,7
1843,F,6077,Northeast,non-urban,Cardiovascular Disease,7
1742,M,4360,West,urban,"Endocrinology, Diabetes & Metabolism",7
742,M,2364,South,urban,Clinical Cardiac Electrophysiology,6
560,M,3398,West,urban,Psychiatry,5
918,M,2528,South,urban,Interventional Cardiology,8
877,M,8102,Midwest,urban,Cardiovascular Disease,7
136,F,1005,South,non-urban,Family,7
557,F,2184,South,urban,Neurology,6
978,M,2929,South,non-urban,Interventional Cardiology,8
380,F,2087,South,non-urban,Family,7
205,F,1963,Northeast,non-urban,Family,7
1263,M,5226,South,non-urban,Cardiovascular Disease,7
1667,F,1683,Midwest,urban,"Endocrinology, Diabetes & Metabolism",7
95,F,1210,South,urban,Family,1
328,F,764,South,urban,Medical,5
564,F,3490,Midwest,urban,Family,7
1018,F,4751,South,urban,Family,7
1248,F,10612,South,urban,Psychiatry,7
169,M,1378,West,non-urban,Hematology & Oncology,8
1425,M,14700,Northeast,non-urban,Psychiatry,7
2705,M,8796,South,urban,"Endocrinology, Diabetes & Metabolism",7
1285,M,1801,Northeast,non-urban,Gastroenterology,7
1802,F,2304,Northeast,non-urban,Family,7
276,F,1866,South,non-urban,Adult Health,3
1003,M,3097,Northeast,non-urban,Nephrology,7
576,F,5920,Midwest,urban,Psychiatry,8
244,F,1142,Northeast,non-urban,Adult Medicine,7
836,M,5058,South,non-urban,Family,7
729,M,3656,West,non-urban,Psychiatry,8
374,F,2528,Midwest,non-urban,Adult Health,8
719,F,3409,South,non-urban,Psychiatry,8
896,M,7421,South,non-urban,Neurology,7
1311,F,2631,South,non-urban,Nephrology,6
169,F,1634,South,urban,Hematology & Oncology,6
1222,F,6827,Northeast,non-urban,Geriatric Medicine,5
5733,M,31137,West,urban,Geriatric Medicine,7
1768,F,10362,Midwest,urban,Geriatric Medicine,7
283,M,1066,Northeast,non-urban,Pulmonary Disease,7
185,M,1759,Midwest,non-urban,Adult Medicine,6
417,M,1567,South,urban,Critical Care Medicine,7
1615,F,1427,South,non-urban,"Endocrinology, Diabetes & Metabolism",6
1812,M,1133,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
256,F,2239,Northeast,non-urban,Medical,3
2086,M,6217,Northeast,non-urban,Cardiovascular Disease,7
630,M,2876,South,urban,Geriatric Medicine,7
265,F,2567,West,non-urban,Adult Health,7
381,F,2472,Midwest,urban,Family,7
723,F,6164,South,urban,Psychiatry,7
453,F,3593,South,non-urban,Family,2
504,M,2378,West,urban,Cardiovascular Disease,7
4008,M,3937,South,urban,"Endocrinology, Diabetes & Metabolism",7
1662,M,1361,Northeast,urban,"Endocrinology, Diabetes & Metabolism",8
460,M,2822,South,urban,Psychiatry,7
660,M,5896,South,urban,Interventional Cardiology,8
857,M,3292,South,non-urban,Cardiovascular Disease,8
398,M,3345,South,urban,Cardiovascular Disease,7
873,F,4474,Northeast,non-urban,Family,8
643,M,3539,Northeast,non-urban,Cardiovascular Disease,7
2230,F,1666,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
1437,F,981,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",6
652,M,2086,Midwest,non-urban,Psychiatry,8
695,F,1674,West,urban,Psychiatry,6
625,M,5278,West,non-urban,Cardiovascular Disease,6
964,M,3659,Northeast,non-urban,Cardiovascular Disease,8
384,M,3548,Midwest,non-urban,Cardiovascular Disease,7
378,F,1734,Northeast,urban,Family,7
454,M,4906,South,non-urban,Cardiovascular Disease,6
135,F,1678,Midwest,urban,Family,7
214,F,2214,South,non-urban,Medical,8
121,M,1999,Northeast,non-urban,Psychiatry,8
636,M,2129,South,non-urban,Nephrology,8
1031,M,4914,South,urban,Pulmonary Disease,7
384,M,1992,South,urban,Nephrology,6
695,F,4554,Midwest,non-urban,Family,7
78,F,1526,Midwest,urban,Medical,8
338,F,2031,South,non-urban,Family,7
568,M,2994,South,non-urban,Nephrology,7
745,M,3372,Midwest,non-urban,Cardiovascular Disease,8
620,M,3619,West,non-urban,Cardiovascular Disease,7
1474,M,9000,South,urban,Hematology & Oncology,7
779,M,3647,South,urban,Rheumatology,7
365,M,2457,Midwest,urban,Neurology,7
111,F,1545,Midwest,non-urban,Family,7
1670,F,1626,South,urban,"Endocrinology, Diabetes & Metabolism",7
909,M,4246,South,non-urban,Cardiovascular Disease,8
467,M,3946,South,non-urban,Gastroenterology,7
326,F,2139,Northeast,urban,Adult Health,8
583,F,3928,Northeast,non-urban,Family,6
3339,M,8362,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",8
770,M,1503,West,non-urban,Neurology,8
515,F,4171,West,non-urban,Medical,1
942,F,1998,West,non-urban,Neurology,7
1022,M,7896,Midwest,urban,Cardiovascular Disease,7
430,M,1211,Northeast,non-urban,Gastroenterology,7
907,M,5578,South,non-urban,Adult Medicine,7
687,F,2515,Midwest,non-urban,Cardiovascular Disease,8
757,M,5420,South,non-urban,Pain Medicine,7
479,M,4534,South,non-urban,Neurology,7
1334,F,8441,South,urban,Primary Care,8
741,M,3151,South,urban,Interventional Cardiology,8
151,M,2245,South,urban,Medical Oncology,7
803,M,2854,Northeast,non-urban,Cardiovascular Disease,8
884,M,3533,South,urban,Primary Care,7
1979,F,4656,West,urban,"Endocrinology, Diabetes & Metabolism",8
580,M,3527,South,non-urban,Hematology & Oncology,7
1065,M,5391,Midwest,non-urban,Cardiovascular Disease,7
1036,F,6233,West,non-urban,Geriatric Medicine,7
405,F,2121,Midwest,urban,Neurology,7
128,F,1467,West,non-urban,Family,7
528,F,2449,South,non-urban,Cardiovascular Disease,8
1098,M,3922,South,non-urban,Pulmonary Disease,7
1060,F,5244,West,non-urban,Psych/Mental Health,6
1204,F,1107,Northeast,non-urban,Medical,6
450,M,962,Northeast,non-urban,Critical Care Medicine,7
673,F,3967,Midwest,urban,Psych/Mental Health,2
288,M,1591,Midwest,non-urban,Psychiatry,8
508,M,2136,Northeast,urban,Adult Medicine,7
1431,M,1188,South,non-urban,Medical,8
364,M,3719,Midwest,non-urban,Psychiatry,7
752,M,2391,South,non-urban,Neurology,7
2439,F,12614,Midwest,non-urban,Geriatric Medicine,7
251,F,1568,West,non-urban,Sports Medicine,6
614,F,3624,Midwest,non-urban,Family,7
1498,M,3674,Northeast,non-urban,Cardiovascular Disease,7
538,F,4066,South,urban,Adult Medicine,7
311,F,1953,Northeast,non-urban,Family,7
3893,M,16052,Midwest,urban,Geriatric Medicine,7
657,M,3647,West,non-urban,Cardiovascular Disease,7
852,F,4434,South,urban,Medical,3
627,M,3633,South,non-urban,Interventional Cardiology,7
1315,M,2270,Northeast,non-urban,Gastroenterology,8
428,F,3890,West,urban,Family,5
273,F,2941,South,non-urban,Family,7
185,F,955,South,urban,Family,8
626,M,4136,South,non-urban,Sports Medicine,7
489,M,3203,West,urban,Cardiovascular Disease,7
860,M,4532,West,urban,Rheumatology,8
468,F,3022,Midwest,urban,Adult Health,7
229,F,1890,West,non-urban,Medical,2
1189,F,3596,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
421,M,1549,South,urban,Neurology,7
193,F,1363,Midwest,urban,Family,7
535,F,733,Midwest,non-urban,Infectious Disease,7
197,M,1524,South,non-urban,Cardiovascular Disease,8
618,F,2376,South,urban,Family,6
465,F,4608,West,non-urban,Psychiatry,6
132,F,1129,West,urban,Family,8
351,M,1603,West,urban,Neurology,7
699,M,9661,South,urban,Pain Medicine,7
111,F,1285,Midwest,non-urban,Medical,5
545,M,3708,South,urban,Cardiovascular Disease,6
1447,F,4317,South,non-urban,Cardiovascular Disease,7
352,M,2841,Northeast,non-urban,Psychiatry,6
922,F,5051,South,urban,Family,7
725,M,4091,South,urban,Cardiovascular Disease,8
403,F,2180,Northeast,urban,Family,7
303,F,1135,South,urban,Family,7
935,M,4192,South,non-urban,Cardiovascular Disease,7
535,M,3811,South,urban,Nephrology,8
973,F,4434,Northeast,non-urban,Adult Health,8
702,F,4028,South,non-urban,Psych/Mental Health,7
207,F,1516,West,non-urban,Geriatric Medicine,7
215,F,2156,Midwest,non-urban,Family,6
1007,M,3334,South,urban,Nephrology,7
1338,M,5407,Midwest,urban,Pulmonary Disease,7
430,M,3281,South,non-urban,Neurology,7
360,F,1297,Midwest,urban,Adult Health,5
930,M,4011,Midwest,non-urban,Cardiovascular Disease,8
500,F,3573,West,urban,Nephrology,8
1041,F,3557,Midwest,non-urban,Psychiatry,7
3276,M,5601,West,non-urban,Neurology,7
350,F,1325,West,non-urban,Nephrology,8
705,M,4113,West,non-urban,Cardiovascular Disease,7
470,M,1494,South,urban,Nephrology,8
663,M,3578,South,urban,Psychiatry,7
4382,M,20811,Northeast,non-urban,Geriatric Medicine,8
1106,F,4081,Midwest,non-urban,Neurology,7
404,M,1600,South,non-urban,Rheumatology,7
973,M,3704,West,urban,Cardiovascular Disease,8
450,F,3285,Midwest,non-urban,Psychiatry,6
98,M,1539,South,urban,Medical,4
815,M,3454,Midwest,non-urban,Cardiovascular Disease,8
360,M,3270,South,non-urban,Psychiatry,7
1468,M,6451,Northeast,non-urban,Nephrology,7
203,F,2296,Northeast,non-urban,Medical,1
635,M,2962,Northeast,non-urban,Gastroenterology,8
798,M,4307,Northeast,non-urban,Cardiovascular Disease,7
3037,M,9412,Northeast,non-urban,Cardiovascular Disease,7
278,M,3180,Midwest,non-urban,Nephrology,7
853,M,4033,Midwest,non-urban,Cardiovascular Disease,7
1305,F,6883,South,urban,Geriatric Medicine,7
624,F,3635,South,non-urban,Family,4
1332,M,1452,West,non-urban,Infectious Disease,7
321,F,1290,South,non-urban,Medical,7
379,F,3504,Midwest,urban,Family,5
977,M,2998,Northeast,non-urban,Pulmonary Disease,7
1223,M,4446,Midwest,non-urban,Cardiovascular Disease,7
293,F,2025,Northeast,non-urban,Geriatric Medicine,6
573,M,3311,Northeast,non-urban,Adult Medicine,7
600,M,5384,Northeast,non-urban,Psychiatry,7
258,M,2661,South,non-urban,Cardiovascular Disease,6
945,M,2252,Northeast,non-urban,Rheumatology,7
166,F,1268,South,urban,Family,6
614,F,3044,South,non-urban,Adult Medicine,7
277,M,2392,Northeast,non-urban,Psychiatry,7
1361,M,6917,South,urban,Geriatric Medicine,7
735,F,4437,Northeast,urban,Psych/Mental Health,7
1773,F,1288,South,urban,"Endocrinology, Diabetes & Metabolism",7
659,M,5198,South,non-urban,Hematology & Oncology,7
640,M,2038,West,non-urban,Nephrology,7
257,M,1277,South,urban,Nephrology,8
471,M,1445,West,non-urban,Rheumatology,7
621,F,4192,Midwest,non-urban,Psychiatry,7
281,F,2141,West,urban,Family,2
499,M,1856,South,non-urban,Cardiovascular Disease,8
2239,M,7127,West,non-urban,Nephrology,7
1383,M,6174,South,non-urban,Psychiatry,7
283,M,2004,West,non-urban,Family,6
511,F,3176,South,urban,Family,1
1571,M,5690,West,urban,Cardiovascular Disease,7
1068,F,1882,Northeast,non-urban,Nephrology,7
453,F,1554,Northeast,urban,Adult Health,8
678,M,4342,Northeast,non-urban,Geriatric Medicine,8
250,M,2508,West,urban,Medical,7
729,M,1293,West,urban,"Endocrinology, Diabetes & Metabolism",7
188,M,2021,South,non-urban,Nephrology,7
227,F,1247,South,urban,Gerontology,6
3458,M,19594,South,non-urban,Primary Care,7
626,M,1375,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
224,M,2473,South,non-urban,Neurology,7
1106,M,5028,Midwest,urban,Psychiatry,8
489,M,1209,Northeast,non-urban,Gastroenterology,7
441,M,1832,Midwest,non-urban,Gastroenterology,7
1514,M,7756,Midwest,non-urban,Cardiovascular Disease,7
358,M,2490,South,non-urban,Cardiovascular Disease,7
234,F,1907,South,non-urban,Family,6
2729,F,4382,Midwest,urban,Adult Health,7
602,F,2808,Midwest,urban,Family,4
501,F,2781,Northeast,non-urban,Geriatric Medicine,7
2686,M,13883,West,urban,Rheumatology,7
414,M,3987,Midwest,non-urban,Medical,7
1137,M,6093,South,non-urban,Cardiovascular Disease,7
469,M,3060,South,urban,Gastroenterology,7
958,F,745,Northeast,non-urban,Infectious Disease,7
772,M,3517,Midwest,non-urban,Psychiatry,7
637,M,3544,South,non-urban,Cardiovascular Disease,6
566,M,1694,South,non-urban,Neurology,7
727,M,1987,West,non-urban,Medical,7
386,M,1950,West,non-urban,Sports Medicine,7
1842,F,3225,South,non-urban,"Endocrinology, Diabetes & Metabolism",8
409,F,1390,Northeast,urban,Family,3
2031,M,12985,South,urban,Cardiovascular Disease,8
1020,M,8105,Midwest,urban,Cardiovascular Disease,7
169,F,1341,South,non-urban,Adolescent Medicine,7
3435,M,2667,Northeast,non-urban,Pulmonary Disease,7
946,F,5004,South,urban,Family,4
949,M,2665,South,non-urban,Gastroenterology,8
1117,F,6996,Midwest,non-urban,Geriatric Medicine,7
216,F,1828,South,urban,Family,6
1755,M,7065,South,non-urban,Interventional Cardiology,6
599,M,4349,West,non-urban,Medical,5
6144,M,35059,West,urban,Adolescent Medicine,7
390,F,3901,West,non-urban,Geriatric Medicine,3
1474,M,5426,Northeast,non-urban,Nephrology,7
3028,M,6387,West,non-urban,Cardiovascular Disease,7
671,M,3482,South,non-urban,Cardiovascular Disease,8
1653,F,6954,South,non-urban,Family,3
329,M,2061,West,non-urban,Psych/Mental Health,8
1494,M,1764,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
1313,M,3646,Northeast,non-urban,Cardiovascular Disease,8
538,M,4178,South,urban,Neurology,7
2079,F,1988,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
285,F,1954,Northeast,urban,Adult Health,7
346,F,1638,Northeast,urban,Family,7
1593,M,1156,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",6
953,F,6169,South,non-urban,Family,7
418,M,3843,Midwest,non-urban,Psychiatry,7
702,M,3629,South,urban,Gastroenterology,7
449,M,2266,South,non-urban,Cardiovascular Disease,8
225,M,2080,South,non-urban,Neurology,7
823,M,5179,West,non-urban,Cardiovascular Disease,7
488,F,2427,Northeast,non-urban,Family,7
970,F,3677,Midwest,urban,Psychiatry,8
550,F,3180,West,non-urban,Cardiovascular Disease,6
574,M,2855,Midwest,urban,Cardiovascular Disease,7
218,F,1122,West,urban,Gerontology,6
3451,M,8842,Northeast,non-urban,Geriatric Medicine,7
668,F,4351,Northeast,non-urban,Family,7
307,M,1798,Northeast,urban,Medical,7
964,M,2505,Northeast,non-urban,Rheumatology,7
727,M,2319,Northeast,non-urban,Cardiovascular Disease,8
317,M,1675,Northeast,non-urban,Gastroenterology,7
3180,M,16600,South,non-urban,Cardiovascular Disease,7
2684,F,4346,Midwest,urban,"Endocrinology, Diabetes & Metabolism",7
792,F,5265,South,urban,Psych/Mental Health,7
661,M,2533,South,urban,Interventional Cardiology,7
817,M,3705,Northeast,non-urban,Interventional Pain Medicine,8
782,M,2113,South,non-urban,Nephrology,8
767,M,3388,South,urban,Psychiatry,7
811,M,5829,Midwest,urban,Cardiovascular Disease,6
283,F,2702,South,urban,Medical,6
487,F,3239,West,non-urban,Medical,7
1100,F,6263,South,non-urban,Cardiovascular Disease,7
420,F,3743,Northeast,non-urban,Psychiatry,6
204,F,1396,Midwest,urban,Medical,7
220,M,1218,Northeast,non-urban,Adult Medicine,7
121,M,3653,West,non-urban,Psychiatry,7
239,F,5440,Northeast,non-urban,Psych/Mental Health,7
543,M,6189,Midwest,urban,Rheumatology,7
798,M,2537,West,non-urban,"Endocrinology, Diabetes & Metabolism",7
476,M,3278,West,non-urban,Psychiatry,7
263,F,1060,South,urban,Family,4
1217,M,7635,South,non-urban,Interventional Cardiology,7
358,M,2809,West,non-urban,Medical Oncology,7
407,F,2582,South,non-urban,Family,7
1006,F,5151,South,non-urban,Family,2
204,F,1574,West,non-urban,Medical,6
394,M,3408,West,non-urban,Psychiatry,7
682,M,3191,South,urban,Cardiovascular Disease,7
443,M,2229,West,non-urban,Nephrology,7
148,F,1647,Northeast,non-urban,Primary Care,7
678,F,717,Northeast,non-urban,Infectious Disease,7
1037,M,1809,West,urban,"Endocrinology, Diabetes & Metabolism",6
292,F,1596,Midwest,urban,Family,6
1226,F,5303,South,urban,Family,7
561,M,3380,Northeast,non-urban,Cardiovascular Disease,6
312,F,2203,Midwest,non-urban,Gerontology,6
65,F,1126,Midwest,urban,Family,5
745,F,3696,Midwest,non-urban,Family,7
341,F,1810,South,urban,Adult Health,2
1534,M,5544,Midwest,urban,Neurology,8
431,M,3388,South,non-urban,Rheumatology,7
1571,F,1138,Northeast,urban,"Endocrinology, Diabetes & Metabolism",6
958,M,3619,Northeast,non-urban,Cardiovascular Disease,8
